Código Jurisdicción,Descripción Jurisdicción,Código Subjurisdicción,Descripción Subjurisdicción,Código Entidad,Descripción Entidad,Código Programa,Descripción Programa,Código Subprograma,Descripción Subprograma,Código Inciso,Descripción Inciso,Código Principal,Descripción Principal,Crédito 2019
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",3,"Servicios No Personales",5,"Servicios Comerciales y Financieros", 493.238,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",3,"Servicios No Personales",7,"Pasajes y Viáticos", 1.916.868,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",3,"Servicios No Personales",9,"Otros Servicios", 100.596,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",4,"Bienes de Uso",3,"Maquinaria y Equipo", 3.510.478,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",4,"Bienes de Uso",8,"Activos Intangibles", 359.522,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",5,"Transferencias",1,"Transf. al Sector Privado para Financiar Gastos Corrientes", 250.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",56,"Análisis y Formulación de la Política de Seguridad Social",0,"Análisis y Formulación de la Política de Seguridad Social",5,"Transferencias",9,"Transferencias al Exterior", 1.931.000,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",92,"Erogaciones Figurativas al Instituto Nacional de Asociativismo y Economía Social",0,"Erogaciones Figurativas al Instituto Nacional de Asociativismo y Economía Social",9,"Gastos Figurativos",1,"Gastos Fig. de la Adm. Nac. p/Transacciones Corrientes", 195.994.258,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",92,"Erogaciones Figurativas al Instituto Nacional de Asociativismo y Economía Social",0,"Erogaciones Figurativas al Instituto Nacional de Asociativismo y Economía Social",9,"Gastos Figurativos",2,"Gastos Fig. de la Adm. Nac. P/Transacciones de Capital", 2.336.558,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",96,"Erogaciones Figurativas a la Administración Nacional de la Seguridad Social",0,"Erogaciones Figurativas a la Administración Nacional de la Seguridad Social",9,"Gastos Figurativos",1,"Gastos Fig. de la Adm. Nac. p/Transacciones Corrientes", 535.628.622.644,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",97,"Erogaciones Figurativas al Instituto Nacional de las Mujeres",0,"Erogaciones Figurativas al Instituto Nacional de las Mujeres",9,"Gastos Figurativos",1,"Gastos Fig. de la Adm. Nac. p/Transacciones Corrientes", 202.295.486,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",97,"Erogaciones Figurativas al Instituto Nacional de las Mujeres",0,"Erogaciones Figurativas al Instituto Nacional de las Mujeres",9,"Gastos Figurativos",2,"Gastos Fig. de la Adm. Nac. P/Transacciones de Capital", 32.099.395,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",99,"Transferencias Varias",2,"Transferencias Varias",5,"Transferencias",1,"Transf. al Sector Privado para Financiar Gastos Corrientes", 267.500,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",99,"Transferencias Varias",2,"Transferencias Varias",5,"Transferencias",7,"Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes", 488.900,0 
85,"Ministerio de Salud y Desarrollo Social",1,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",99,"Transferencias Varias",2,"Transferencias Varias",5,"Transferencias",9,"Transferencias al Exterior", 2.500.000,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",1,"Gastos en Personal",1,"Personal Permanente", 896.991.060,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",1,"Gastos en Personal",3,"Servicios Extraordinarios", 337.892.724,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",1,"Gastos en Personal",5,"Asistencia Social al Personal", 28.636.385,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",1,"Gastos en Personal",7,"Gabinete de autoridades superiores", 11.331.608,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",1,"Gastos en Personal",8,"Personal contratado", 941.780.569,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",2,"Bienes de Consumo",1,"Productos Alimenticios, Agropecuarios y Forestales", 5.868.989,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",2,"Bienes de Consumo",2,"Textiles y Vestuario", 463.000,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",2,"Bienes de Consumo",3,"Productos de Papel, Cartón e Impresos", 3.129.806,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",2,"Bienes de Consumo",4,"Productos de Cuero y Caucho", 410.400,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",2,"Bienes de Consumo",5,"Productos Químicos, Combustibles y Lubricantes", 2.985.761,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",2,"Bienes de Consumo",6,"Productos de Minerales No Metálicos", 57.000,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",2,"Bienes de Consumo",7,"Productos Metálicos", 61.246,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",2,"Bienes de Consumo",8,"Minerales", 57.000,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",2,"Bienes de Consumo",9,"Otros Bienes de Consumo", 3.389.232,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",3,"Servicios No Personales",1,"Servicios Básicos", 25.701.386,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",3,"Servicios No Personales",2,"Alquileres y Derechos", 1.187.210,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",3,"Servicios No Personales",3,"Mantenimiento, Reparación y Limpieza", 269.114.861,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 22.798.050,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",3,"Servicios No Personales",5,"Servicios Comerciales y Financieros", 47.826.850,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",3,"Servicios No Personales",7,"Pasajes y Viáticos", 13.802.709,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",3,"Servicios No Personales",8,"Impuestos, Derechos, Tasas y Juicios", 105.141.595,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",3,"Servicios No Personales",9,"Otros Servicios", 9.548.805,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",4,"Bienes de Uso",3,"Maquinaria y Equipo", 11.458.975,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",1,"Actividades Centrales",0,"Actividades Centrales",4,"Bienes de Uso",8,"Activos Intangibles", 3.691.026,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",3,"Actividades Comunes a los Programas con Financiamiento Externo",0,"Actividades Comunes a los Programas con Financiamiento Externo",1,"Gastos en Personal",1,"Personal Permanente", 3.043.427,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",3,"Actividades Comunes a los Programas con Financiamiento Externo",0,"Actividades Comunes a los Programas con Financiamiento Externo",2,"Bienes de Consumo",9,"Otros Bienes de Consumo", 6.268.615,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",3,"Actividades Comunes a los Programas con Financiamiento Externo",0,"Actividades Comunes a los Programas con Financiamiento Externo",3,"Servicios No Personales",1,"Servicios Básicos", 3.651.152,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",3,"Actividades Comunes a los Programas con Financiamiento Externo",0,"Actividades Comunes a los Programas con Financiamiento Externo",3,"Servicios No Personales",2,"Alquileres y Derechos", 1.584.000,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",3,"Actividades Comunes a los Programas con Financiamiento Externo",0,"Actividades Comunes a los Programas con Financiamiento Externo",3,"Servicios No Personales",4,"Servicios Técnicos y Profesionales", 16.644.135,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",3,"Actividades Comunes a los Programas con Financiamiento Externo",0,"Actividades Comunes a los Programas con Financiamiento Externo",3,"Servicios No Personales",5,"Servicios Comerciales y Financieros", 400.000,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",3,"Actividades Comunes a los Programas con Financiamiento Externo",0,"Actividades Comunes a los Programas con Financiamiento Externo",3,"Servicios No Personales",7,"Pasajes y Viáticos", 3.231.910,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",3,"Actividades Comunes a los Programas con Financiamiento Externo",0,"Actividades Comunes a los Programas con Financiamiento Externo",3,"Servicios No Personales",9,"Otros Servicios", 7.016.102,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",5,"Actividades Comunes de Programas de Regulación y Gestión Sanitaria",0,"Actividades Comunes de Programas de Regulación y Gestión Sanitaria",1,"Gastos en Personal",1,"Personal Permanente", 8.000.564,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",5,"Actividades Comunes de Programas de Regulación y Gestión Sanitaria",0,"Actividades Comunes de Programas de Regulación y Gestión Sanitaria",2,"Bienes de Consumo",1,"Productos Alimenticios, Agropecuarios y Forestales", 230.000,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",5,"Actividades Comunes de Programas de Regulación y Gestión Sanitaria",0,"Actividades Comunes de Programas de Regulación y Gestión Sanitaria",2,"Bienes de Consumo",3,"Productos de Papel, Cartón e Impresos", 31.000,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",5,"Actividades Comunes de Programas de Regulación y Gestión Sanitaria",0,"Actividades Comunes de Programas de Regulación y Gestión Sanitaria",2,"Bienes de Consumo",5,"Productos Químicos, Combustibles y Lubricantes", 152.000,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",5,"Actividades Comunes de Programas de Regulación y Gestión Sanitaria",0,"Actividades Comunes de Programas de Regulación y Gestión Sanitaria",2,"Bienes de Consumo",7,"Productos Metálicos", 2.000,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",5,"Actividades Comunes de Programas de Regulación y Gestión Sanitaria",0,"Actividades Comunes de Programas de Regulación y Gestión Sanitaria",2,"Bienes de Consumo",9,"Otros Bienes de Consumo", 328.502,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",5,"Actividades Comunes de Programas de Regulación y Gestión Sanitaria",0,"Actividades Comunes de Programas de Regulación y Gestión Sanitaria",3,"Servicios No Personales",1,"Servicios Básicos", 82.400,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",5,"Actividades Comunes de Programas de Regulación y Gestión Sanitaria",0,"Actividades Comunes de Programas de Regulación y Gestión Sanitaria",3,"Servicios No Personales",2,"Alquileres y Derechos", 1.691.000,0 
85,"Ministerio de Salud y Desarrollo Social",2,"Secretaría de Gobierno de Salud",0,"Secretaría de Gobierno de Salud",5,"Actividades Comunes de Programas de Regulación y Gestión Sanitaria",0,"Actividades Comunes de Programas de Regulación y Gestión Sanitaria",3,"Servicios No Personales",3,"Mantenimiento, Reparación y Limpieza", 276.000,0 
